-0.199619994	0.331519991	-1.29700005	14	198	96
-0.197530001	0.331559986	-1.29709995	14	198	96
-0.197620004	0.33276999	-1.29789996	14	198	96
-0.197530001	0.333490014	-1.2967	14	198	96
-0.197449997	0.33423999	-1.29540002	14	198	96
-0.199540004	0.335170001	-1.29499996	14	198	96
-0.199450001	0.335860014	-1.2938	14	198	96
-0.199619994	0.337280005	-1.29550004	14	198	96
-0.199619994	0.338180006	-1.29530001	14	198	96
-0.199709997	0.339300007	-1.296	14	198	96
-0.199540004	0.339619994	-1.29390001	14	198	96
-0.199540004	0.340460002	-1.29359996	14	198	96
-0.197369993	0.339410007	-1.2931	14	198	96
-0.197280005	0.340000004	-1.29190004	14	198	96
-0.1972	0.340640008	-1.29069996	14	198	96
-0.1972	0.341500014	-1.29040003	14	198	96
-0.197280005	0.342550009	-1.29120004	14	198	96
-0.197369993	0.343600005	-1.29200006	14	198	96
-0.199540004	0.343809992	-1.29270005	14	198	96
-0.199619994	0.343270004	-1.29390001	14	198	96
-0.199540004	0.345389992	-1.29229999	14	198	96
-0.199540004	0.346150011	-1.29209995	14	198	96
-0.199540004	0.346899986	-1.29190004	14	198	96
-0.199450001	0.347380012	-1.29079998	14	198	96
-0.199540004	0.348379999	-1.29149997	14	198	96
-0.199369997	0.348639995	-1.28939998	14	198	96
-0.199200004	0.348830014	-1.28729999	14	198	96
-0.199200004	0.349449992	-1.28709996	14	198	96
-0.199200004	0.350080013	-1.28690004	14	198	96
-0.199200004	0.350730002	-1.28680003	14	198	96
-0.199200004	0.351410002	-1.28659999	14	198	96
-0.199279994	0.352389991	-1.28729999	14	198	96
-0.199279994	0.353029996	-1.28719997	14	198	96
-0.199200004	0.353300005	-1.28610003	14	198	96
-0.199200004	0.353850007	-1.2859	14	198	96
-0.199279994	0.35473001	-1.28670001	14	198	96
-0.199200004	0.355069995	-1.28559995	14	198	96
-0.199200004	0.355659992	-1.28540003	14	198	96
-0.199200004	0.356220007	-1.2852	14	198	96
-0.199200004	0.356720001	-1.28509998	14	198	96
-0.199200004	0.357740015	-1.28480005	14	198	96
-0.199200004	0.358770013	-1.2845	14	198	96
-0.199200004	0.359699994	-1.28429997	14	198	96
-0.199200004	0.360119998	-1.28419995	14	198	96
-0.199110001	0.358999997	-1.28340006	14	198	96
-0.199019998	0.357719988	-1.28279996	14	198	96
-0.196950004	0.357769996	-1.28289998	14	198	96
-0.197029993	0.357520014	-1.28400004	14	198	96
-0.197029993	0.3565	-1.28429997	14	198	96
-0.197119996	0.357270002	-1.28509998	14	198	96
-0.197119996	0.356260002	-1.28540003	14	198	96
-0.197029993	0.354860008	-1.28480005	14	198	96
-0.197119996	0.354510009	-1.2859	14	198	96
-0.197029993	0.353630006	-1.28509998	14	198	96
-0.196950004	0.352290004	-1.28439999	14	198	96
-0.19686	0.35255	-1.28330004	14	198	96
-0.194710001	0.352329999	-1.28250003	14	198	96
-0.194629997	0.351539999	-1.28170002	14	198	96
-0.194710001	0.351170003	-1.28289998	14	198	96
-0.194710001	0.350450009	-1.28310001	14	198	96
-0.194869995	0.350300014	-1.2852	14	198	96
-0.194869995	0.349649996	-1.28530002	14	198	96
-0.194949999	0.34928	-1.28649998	14	198	96
-0.194949999	0.348659992	-1.28659999	14	198	96
-0.194869995	0.346920013	-1.28610003	14	198	96
-0.194790006	0.347429991	-1.28489995	14	198	96
-0.192709997	0.347479999	-1.28509998	14	198	96
-0.192709997	0.346700013	-1.28530002	14	198	96
-0.192790002	0.346219987	-1.28639996	14	198	96
-0.192870006	0.34573999	-1.28760004	14	198	96
-0.19303	0.345510006	-1.28970003	14	198	96
-0.193120003	0.345010012	-1.29089999	14	198	96
-0.19303	0.343970001	-1.29009998	14	198	96
-0.19303	0.343169987	-1.29040003	14	198	96
-0.19303	0.342379987	-1.29059994	14	198	96
-0.193120003	0.341839999	-1.29170001	14	198	96
-0.193200007	0.341230005	-1.29289997	14	198	96
-0.193120003	0.340090007	-1.29219997	14	198	96
-0.195199996	0.340050012	-1.29200006	14	198	96
-0.195199996	0.33919999	-1.29229999	14	198	96
-0.195120007	0.338129997	-1.29149997	14	198	96
-0.195199996	0.33750999	-1.29270005	14	198	96
-0.195120007	0.336360008	-1.29200006	14	198	96
-0.195040002	0.335189998	-1.29120004	14	198	96
-0.195120007	0.334509999	-1.29250002	14	198	96
-0.195199996	0.333779991	-1.29369998	14	198	96
-0.193120003	0.333829999	-1.2938	14	198	96
-0.193120003	0.332830012	-1.29410005	14	198	96
-0.193279997	0.332359999	-1.29630005	14	198	96
-0.193440005	0.331900001	-1.29840004	14	198	96
-0.191339999	0.331939995	-1.29859996	14	198	96
-0.19111	0.332159996	-1.29550004	14	198	96
-0.189019993	0.331239998	-1.29589999	14	198	96
-0.186939999	0.331279993	-1.296	14	198	96
-0.184919998	0.331559986	-1.29709995	14	198	96
-0.18276	0.331349999	-1.29630005	14	198	96
-0.180610001	0.331140012	-1.29550004	14	198	96
-0.180739999	0.332599998	-1.29719996	14	198	96
-0.178660005	0.332630008	-1.29729998	14	198	96
-0.176569998	0.333640009	-1.29719996	14	198	96
-0.176699996	0.333160013	-1.29939997	14	198	96
-0.180539995	0.332819998	-1.29400003	14	198	96
-0.182549998	0.331569999	-1.29320002	14	198	96
-0.184630007	0.331530005	-1.29299998	14	198	96
-0.18671	0.33149001	-1.29289997	14	198	96
-0.186639994	0.332210004	-1.29170001	14	198	96
-0.186639994	0.333200008	-1.29139996	14	198	96
-0.188720003	0.333160013	-1.29130006	14	198	96
-0.188789994	0.332419991	-1.29250002	14	198	96
-0.188869998	0.331699997	-1.29369998	14	198	96
-0.190799996	0.332130015	-1.29139996	14	198	96
-0.190799996	0.333119988	-1.29110003	14	198	96
-0.190870002	0.336199999	-1.29130006	14	198	96
-0.190870002	0.337089986	-1.29110003	14	198	96
-0.190870002	0.338779986	-1.29069996	14	198	96
-0.188789994	0.33882001	-1.29079998	14	198	96
-0.188869998	0.338259995	-1.29200006	14	198	96
-0.188869998	0.337379992	-1.29219997	14	198	96
-0.188869998	0.336490005	-1.29250002	14	198	96
-0.186790004	0.33653	-1.29260004	14	198	96
-0.186790004	0.335610002	-1.29279995	14	198	96
-0.186790004	0.334670007	-1.2931	14	198	96
-0.188950002	0.334879994	-1.29390001	14	198	96
-0.189019993	0.336070001	-1.29460001	14	198	96
-0.19111	0.336030006	-1.29449999	14	198	96
-0.19111	0.335090011	-1.29470003	14	198	96
-0.193200007	0.335049987	-1.29449999	14	198	96
-0.19303	0.335489988	-1.2924	14	198	96
-0.192949995	0.336149991	-1.29120004	14	198	96
-0.19303	0.337300003	-1.29190004	14	198	96
-0.192949995	0.33792001	-1.29069996	14	198	96
-0.192870006	0.338490009	-1.2895	14	198	96
-0.195120007	0.340680003	-1.29079998	14	198	96
-0.195120007	0.341540009	-1.29059994	14	198	96
-0.195120007	0.342330009	-1.29040003	14	198	96
-0.195040002	0.342869997	-1.28919995	14	198	96
-0.194949999	0.343409985	-1.2881	14	198	96
-0.197119996	0.343620002	-1.28890002	14	198	96
-0.197029993	0.344900012	-1.28750002	14	198	96
-0.196950004	0.343890011	-1.28670001	14	198	96
-0.194710001	0.343419999	-1.28499997	14	198	96
-0.195040002	0.345950007	-1.28840005	14	198	96
-0.195040002	0.346689999	-1.28820002	14	198	96
-0.195120007	0.345459998	-1.28960001	14	198	96
-0.1972	0.346170008	-1.28919995	14	198	96
-0.197280005	0.347160012	-1.28999996	14	198	96
-0.1972	0.347649992	-1.2888	14	198	96
-0.197029993	0.348619998	-1.28649998	14	198	96
-0.197029993	0.349240005	-1.28629994	14	198	96
-0.197029993	0.349869996	-1.28610003	14	198	96
-0.197029993	0.350520015	-1.28600001	14	198	96
-0.197119996	0.351449996	-1.28670001	14	198	96
-0.197119996	0.352169991	-1.28649998	14	198	96
-0.195040002	0.354559988	-1.28610003	14	198	96
-0.195040002	0.35631001	-1.28559995	14	198	96
-0.195040002	0.357320011	-1.28530002	14	198	96
-0.194869995	0.357300013	-1.28320003	14	198	96
-0.192790002	0.357340008	-1.28340006	14	198	96
-0.192870006	0.357089996	-1.2845	14	198	96
-0.192790002	0.355260015	-1.28400004	14	198	96
